Date	Close	Open Interest	Change in OI	SMA	EMA	upper_band	middle_band	lower_band	Percentage Change
2015-03-18	8704.7	23387750	-743875	8715.760000000002	8726.411867837569	9058.058939650857	8824.740000000002	8591.421060349147	-0.40782565740347165
2015-03-19	8635.85	23100800	-286950	8725.319	8696.22457855838	9053.864415767503	8810.725000000002	8567.585584232502	-0.7972579421828814
2015-03-20	8602.05	22897350	-203450	8734.523000000001	8664.833052372252	9057.032084218523	8798.355000000001	8539.67791578148	-0.3929295923646235
2015-03-23	8565.0	21984425	-912925	8740.678	8631.555368248168	9066.504687502356	8788.9325	8511.360312497645	-0.43257443082310887
2015-03-24	8573.85	16892675	-5091750	8745.845	8612.320245498779	9071.964671634554	8778.960000000003	8485.955328365451	0.10322084011267241
2015-03-25	8535.0	11023900	-5868775	8749.334	8586.54683033252	9079.10272449826	8767.352500000003	8455.602275501746	-0.45518453427065453
2015-03-26	8342.1	6810325	-4213575	8749.846	8505.064553555014	9111.906211843148	8750.217500000002	8388.528788156857	-2.312367389506235
2015-03-27	8434.9	21287100	-550750	8752.397	8481.676369036675	9107.896347420043	8727.465000000002	8347.033652579961	1.1001908736321626
2015-03-30	8557.5	20123150	-1163950	8753.246000000001	8506.950912691116	9078.047622223034	8707.107500000002	8336.16737777697	1.432661408121535
2015-03-31	8534.75	19516750	-606400	8753.240000000002	8516.21727512741	9036.127457131826	8683.810000000001	8331.492542868176	-0.26655730982161163
2015-04-01	8633.1	18973525	-543225	8754.420000000002	8555.178183418273	8971.476486977983	8662.722500000002	8353.96851302202	1.1392199789183532
2015-04-06	8689.8	18603375	-370150	8753.873	8600.052122278848	8927.822282966124	8649.395	8370.967717033876	0.6524891251812345
2015-04-07	8711.3	18555400	-47975	8753.329	8637.1347481859	8868.944969944168	8635.522500000001	8402.100030055833	0.24680587283183913
2015-04-08	8762.65	19171300	615900	8752.999	8678.973165457266	8865.180047274098	8634.4125	8403.644952725903	0.5860099399154407
2015-04-09	8811.1	19074800	-96500	8752.332999999999	8723.015443638178	8874.23295953016	8636.952500000001	8399.672040469843	0.5498745900057964
2015-04-10	8811.45	19117225	42425	8750.108999999999	8752.49362909212	8884.258725082549	8639.917500000001	8395.576274917454	0.0039721044777007615
2015-04-13	8855.45	18773425	-343800	8749.124999999998	8786.812419394746	8892.996731499432	8642.037500000002	8391.078268500572	0.49686915967003364
2015-04-15	8786.15	19404225	630800	8745.877	8786.591612929831	8906.081711075025	8647.625000000004	8389.168288924982	-0.7887413713628961
2015-04-16	8726.15	19351625	-52600	8742.947	8766.444408619887	8911.289840906527	8650.652500000002	8390.015159093477	-0.687588455389834
2015-04-17	8638.85	20484175	1132550	8738.530999999999	8723.912939079924	8902.981997068277	8645.585000000003	8388.188002931729	-1.010551172899162
2015-04-20	8469.9	20434425	-49750	8731.730999999998	8639.241959386616	8900.63336350175	8633.845000000001	8367.056636498251	-1.9947106813539799
2015-04-21	8400.45	21465325	1030900	8724.213	8559.644639591077	8907.584615424725	8622.075	8336.565384575277	-0.826741424566528
2015-04-22	8461.2	21311225	-154100	8718.411	8526.829759727385	8908.993902695716	8615.032500000003	8321.07109730429	0.7179832647851367
2015-04-23	8405.35	20376125	-935100	8712.279999999999	8486.336506484924	8914.379017503852	8607.050000000003	8299.720982496154	-0.6644577560720298
2015-04-24	8318.8	19551700	-824425	8707.397999999997	8430.491004323283	8926.258016439699	8594.297500000002	8262.336983560306	-1.0404144828581177
2015-04-27	8223.0	17651575	-1900125	8699.629999999997	8361.327336215521	8947.605987941026	8578.697500000002	8209.789012058978	-1.1650249300741733
2015-04-28	8292.4	14153150	-3498425	8692.059999999998	8338.351557477014	8952.066657719295	8576.212500000001	8200.358342280708	0.8369109063720954
2015-04-29	8238.25	11024125	-3129025	8681.780999999997	8304.984371651342	8966.041758741034	8566.380000000001	8166.718241258969	-0.6572997906108656
2015-04-30	8177.35	9175700	-1848425	8668.496999999998	8262.439581100894	8981.581526247632	8547.372500000001	8113.163473752371	-0.7447400441463266
2015-05-04	8372.25	18338950	-585500	8659.040999999997	8299.043054067262	8980.12744791661	8539.247500000001	8098.367552083393	2.3279285735614637
2015-05-05	8361.7	16792050	-1546900	8648.448999999999	8319.928702711508	8970.853323102448	8525.677500000002	8080.501676897555	-0.12617051556500797
2015-05-06	8121.75	16453250	-338800	8632.560999999998	8253.869135141005	8968.654837816472	8497.275000000003	8025.895162183536	-2.954412534244476
2015-05-07	8082.15	15225475	-1227775	8617.214999999998	8196.629423427337	8959.32035437358	8465.817500000003	7972.314645626426	-0.489968634583624
2015-05-08	8210.55	13963525	-1261950	8606.356999999996	8201.269615618225	8923.915409065632	8438.212500000003	7952.509590934374	1.5638416427644877
2015-05-11	8342.15	13659750	-303775	8597.733999999999	8248.229743745484	8870.555256696935	8414.765000000003	7958.9747433030725	1.5775309722313837
2015-05-12	8131.25	14094400	434650	8585.015999999998	8209.236495830322	8814.024420684125	8380.755000000001	7947.485579315878	-2.593697156033816
2015-05-13	8250.75	13866675	-227725	8576.334999999997	8223.074330553549	8727.85136816336	8350.52	7973.188631836641	1.4483531800139382
2015-05-14	8237.8	14081550	214875	8563.291999999998	8227.9828870357	8645.52852946251	8323.1025	8000.676470537491	-0.15720216562675385
2015-05-15	8261.2	14010025	-71525	8549.222999999996	8239.0552580238	8564.569347741057	8299.855000000001	8035.140652258945	0.28325182782164154
2015-05-18	8372.8	13624125	-385900	8536.664999999997	8283.636838682532	8504.374749724118	8286.552500000002	8068.730250275885	1.3328874450601778
2015-05-19	8366.3	13603075	-21050	8522.893999999997	8311.191225788354	8486.037774228294	8281.372500000001	8076.707225771707	-0.07769264788496708
2015-05-20	8424.3	13583475	-19600	8512.252999999997	8348.89415052557	8490.247329773296	8282.564999999999	8074.882670226702	0.6884845031634677
2015-05-21	8419.1	13144450	-439025	8500.859999999997	8372.29610035038	8481.607942072638	8280.46	8079.31205792736	-0.06176432160205851
2015-05-22	8452.05	12865450	-279000	8494.203999999996	8398.88073356692	8490.65988135353	8282.794999999998	8074.930118646466	0.38984625031795733
2015-05-25	8368.45	11915150	-950300	8486.366999999997	8388.73715571128	8495.969790971754	8285.2775	8074.585209028246	-0.9989902550651379
2015-05-26	8337.9	10750750	-1164400	8478.081999999997	8371.791437140853	8500.873279066998	8291.0225	8081.171720933001	-0.3663992132311624
2015-05-27	8331.75	8601350	-2149400	8468.455999999998	8358.444291427235	8503.592069315397	8292.99	8082.387930684604	-0.07381402466468193
2015-05-28	8317.0	6241025	-2360325	8461.307999999997	8344.629527618157	8506.229240257755	8296.9275	8087.6257597422455	-0.17734760129854515
2015-05-29	8458.65	15851025	2877650	8457.168999999998	8382.636351745437	8524.034747629497	8310.992499999998	8097.9502523705	1.6746171079309304
2015-06-01	8431.65	16097875	246850	8450.997999999998	8398.974234496958	8531.936961520436	8313.962499999998	8095.98803847956	-0.32022202060095
2015-06-02	8225.35	16110750	12875	8441.410999999998	8341.099489664639	8527.239556725206	8307.144999999999	8087.050443274791	-2.508099959272241
2015-06-03	8136.35	16024700	-86050	8431.420999999997	8272.849659776426	8525.589049845268	8307.874999999998	8090.160950154728	-1.0938565818825394
2015-06-04	8141.6	16256250	231550	8422.211999999998	8229.099773184284	8517.494988431254	8310.8475	8104.200011568746	0.06448363957944384
2015-06-05	8114.25	16334750	78500	8413.196999999996	8190.816515456189	8525.87027035577	8306.0325	8086.194729644229	-0.3370613426995762
2015-06-08	8044.2	16246550	-88200	8402.603999999998	8141.9443436374595	8537.896545018562	8291.135	8044.373454981439	-0.870813754009102
2015-06-09	8030.6	16378950	132400	8392.515999999998	8104.829562424973	8549.262167264687	8286.1025	8022.942832735314	-0.16935222772893002
2015-06-10	8120.05	15408525	-970425	8388.074999999997	8109.903041616649	8552.23380205234	8279.567500000001	8006.901197947663	1.101594202006143
2015-06-11	7959.2	16590775	1182250	8378.560999999998	8059.668694411099	8571.821913180898	8265.6375	7959.453086819103	-2.0209317519348726
2015-06-12	7978.7	16657725	66950	8366.984999999997	8032.679129607399	8582.289645333427	8251.5125	7920.7353546665745	0.2444007169087696
2015-06-15	8009.2	15895775	-761950	8356.473999999998	8024.852753071599	8575.227817714196	8233.332500000002	7891.437182285809	0.38081206612395746
2015-06-16	8047.0	15549575	-346200	8344.751999999999	8032.235168714399	8562.737985529287	8217.367500000004	7871.997014470721	0.4697402758792119
2015-06-17	8079.05	15644450	94875	8332.536999999998	8047.840112476266	8536.781299878387	8200.105000000003	7863.42870012162	0.39670505814421475
2015-06-18	8157.55	15873475	229025	8321.461999999998	8084.410074984177	8508.644151426635	8187.027500000002	7865.410848573368	0.9622987293979197
2015-06-19	8237.6	15013975	-859500	8310.960999999998	8135.473383322785	8475.372739650815	8176.305000000003	7877.237260349191	0.9717636204719843
2015-06-22	8353.15	12932450	-2081525	8301.801999999998	8208.032255548524	8472.71009035209	8175.540000000003	7878.369909647916	1.383310487660335
2015-06-23	8377.4	11808475	-1123975	8293.121	8264.488170365683	8479.461680889039	8177.515000000002	7875.5683191109665	0.2894692864134457
2015-06-24	8350.3	11317425	-491050	8283.017999999998	8293.092113577122	8482.385917883788	8178.442500000002	7874.4990821162155	-0.32453923811121
2015-06-25	8397.1	8759775	-2557650	8275.236999999997	8327.761409051414	8495.560938668652	8182.447500000002	7869.334061331353	0.55733527051007
2015-06-26	8381.65	13824350	-47250	8268.346999999998	8345.724272700943	8479.694657865955	8178.597500000002	7877.500342134047	-0.18433124742742454
2015-06-29	8319.15	15200625	1376275	8261.952999999998	8336.86618180063	8458.764073484846	8172.972500000002	7887.180926515157	-0.7512786763070747
2015-06-30	8377.8	16329550	1128925	8260.110999999997	8350.510787867086	8479.40362420614	8180.595000000001	7881.786375793863	0.7000644560624465
2015-07-01	8455.2	17025675	696125	8261.205999999998	8385.40719191139	8517.411303659503	8196.537500000002	7875.663696340502	0.9154130002838661
2015-07-02	8438.3	16975375	-50300	8260.747999999998	8403.038127940927	8547.77387406823	8211.372500000001	7874.971125931772	-0.2002773070405349
2015-07-03	8488.0	17359875	384500	8262.400999999998	8431.358751960617	8583.877739238673	8230.060000000001	7876.242260761331	0.5855325164938823
2015-07-06	8537.75	17747600	387725	8266.779999999997	8466.822501307079	8621.857256857536	8254.7375	7887.617743142462	0.5827062165090334
2015-07-07	8516.6	18597950	850350	8272.651999999996	8483.415000871386	8647.930202387895	8279.0375	7910.144797612105	-0.24833853885352883
2015-07-08	8378.0	18189875	-408075	8274.363999999996	8448.27666724759	8655.692823420975	8291.935000000001	7928.177176579026	-1.6543327763189348
2015-07-09	8346.1	17869225	-320650	8276.520999999997	8414.21777816506	8641.835731155834	8311.28	7980.724268844167	-0.382214447466477
2015-07-10	8385.55	18308525	439300	8280.684999999996	8404.66185211004	8625.88961925564	8331.6225	8037.355380744359	0.47045214684783837
2015-07-13	8481.95	19654425	1345900	8282.878999999997	8430.42456807336	8616.194148014603	8355.259999999998	8094.3258519853935	1.1365311042861777
2015-07-14	8465.9	19865925	211500	8284.962999999996	8442.249712048906	8599.308684192149	8376.204999999998	8153.101315807848	-0.18958409619770009
2015-07-15	8542.05	20486775	620850	8293.368999999997	8475.51647469927	8587.695802536411	8399.355	8211.014197463588	0.891472187589626
2015-07-16	8626.65	21282025	795250	8304.258999999996	8525.89431646618	8601.444771531418	8422.81	8244.17522846858	0.9806819564952834
2015-07-17	8625.05	21189675	-92350	8312.548999999997	8558.946210977452	8620.308470243186	8442.182499999999	8264.056529756812	-0.018550617097876115
2015-07-20	8628.25	21412925	223250	8318.270999999997	8582.047473984969	8646.491762285506	8455.937499999998	8265.38323771449	0.03708747428506044
2015-07-21	8545.0	20705675	-707250	8326.545999999997	8569.69831598998	8655.060330206268	8464.3175	8273.57466979373	-0.9742539496781744
2015-07-22	8648.4	21429825	724150	8334.498999999996	8595.932210659987	8678.39947275305	8479.2225	8280.04552724695	1.1955968734101063
2015-07-23	8603.7	20677450	-752375	8341.816999999997	8598.521473773324	8692.024076956053	8489.5525	8287.080923043946	-0.5195439171519103
2015-07-24	8534.35	19966200	-711250	8347.279999999997	8577.13098251555	8694.251803908755	8497.1875	8300.123196091245	-0.8125984990069585
2015-07-27	8372.8	17959950	-2006250	8347.279999999997	8509.020655010367	8688.445015312262	8499.869999999999	8311.294984687736	-1.9294620676476342
2015-07-28	8350.95	14866000	-3093950	8346.972999999996	8456.330436673577	8690.903547040614	8498.5275	8306.151452959386	-0.261646878498836
2015-07-29	8377.65	11488875	-3377125	8346.039999999997	8430.103624449051	8693.38405093252	8494.65	8295.91594906748	0.3187051261391788
2015-07-30	8420.7	8861850	-2627025	8346.071999999998	8426.969082966034	8693.646915625655	8493.77	8293.893084374346	0.5112401581816368
2015-07-31	8569.65	17258700	654125	8348.423999999999	8474.529388644023	8700.408690907561	8497.8525	8295.29630909244	1.7381106579615144
2015-08-03	8561.7	16853800	-404900	8352.288999999999	8503.586259096015	8702.815092692541	8499.050000000001	8295.284907307461	-0.09285539086862314
2015-08-04	8547.55	16057275	-796525	8356.481999999998	8518.240839397344	8705.339980875584	8500.5975	8295.855019124416	-0.16554451275513402
2015-08-05	8592.65	16652500	595225	8361.699999999999	8543.043892931562	8711.698261957985	8511.33	8310.961738042015	0.5248671829994281
2015-08-06	8615.0	16881375	228875	8367.659999999998	8567.029261954374	8714.810974226162	8524.775	8334.739025773837	0.25943122460824564
2015-08-07	8594.1	16827750	-53625	8370.368999999999	8576.052841302917	8716.20860894391	8535.202500000001	8354.196391056092	-0.24319009553065052
2015-08-10	8544.3	16579700	-248050	8372.621999999998	8565.46856086861	8717.69035262288	8538.32	8358.94964737712	-0.5828447034865477
2015-08-11	8490.8	16543700	-36000	8377.930999999997	8540.579040579074	8717.245111718215	8539.564999999999	8361.884888281782	-0.6300937485278184
2015-08-12	8365.45	16020800	-522900	8382.512999999999	8482.202693719382	8723.91967356417	8530.735	8337.55032643583	-1.4984250697810462
2015-08-13	8381.0	15691650	-329150	8387.301	8448.468462479588	8716.848708318246	8518.452500000001	8320.056291681756	0.18553871852999967
2015-08-14	8542.7	15056050	-635600	8395.869999999999	8479.878974986392	8707.047799522732	8514.335000000003	8321.622200477274	1.892844182752534
2015-08-17	8488.05	14495725	-560325	8404.746999999998	8482.602649990928	8693.025074044259	8507.325	8321.624925955743	-0.6438463486902346
2015-08-18	8481.7	14253925	-241800	8413.768999999998	8482.30176666062	8689.340710658593	8504.160000000002	8318.97928934141	-0.07486706674367809
2015-08-19	8505.4	14414875	160950	8421.476	8490.001177773745	8670.003287731133	8497.010000000002	8324.01671226887	0.27864650692499954
2015-08-20	8380.05	14658075	243200	8429.893	8453.350785182496	8658.702777223352	8485.827500000001	8312.95222277665	-1.4958144641141804
2015-08-21	8306.35	14737625	79550	8436.445999999998	8404.350523454998	8662.410396762218	8474.427500000002	8286.444603237785	-0.8872729899414171
2015-08-24	7806.35	16194125	1456500	8432.388999999997	8205.017015636666	8791.544998986925	8446.105000000001	8100.665001013078	-6.405042049101052
2015-08-25	7896.2	13434400	-2759725	8429.372999999998	8102.078010424444	8842.80643986499	8423.367500000002	8003.928560135015	1.1378891112180474
2015-08-26	7800.7	11495075	-1939325	8423.805999999999	8001.618673616296	8894.245180874499	8394.520000000002	7894.7948191255055	-1.224249105849475
2015-08-27	7948.0	10664625	-830450	8419.614999999998	7983.745782410864	8906.823193358206	8370.885000000002	7834.9468066417985	1.8532964267740335
2015-08-28	8022.7	21986375	940650	8415.317	7996.730521607243	8891.7922381237	8343.537500000002	7795.282761876304	0.9311079811036163
2015-08-31	8000.05	22112225	125850	8408.255	7997.837014404829	8873.582680643167	8315.455000000002	7757.327319356837	-0.2831232304798049
2015-09-01	7798.8	22122925	10700	8396.682999999997	7931.491342936552	8868.367482870395	8278.017500000002	7687.667517129608	-2.5805252090065136
2015-09-02	7742.15	22781175	658250	8384.519999999999	7868.377561957702	8851.050517797717	8235.492500000002	7619.934482202286	-0.7317088922327848
2015-09-03	7842.55	22688775	-92400	8373.428999999998	7859.768374638468	8809.259138048756	8196.87	7584.480861951246	1.280195854664625
2015-09-04	7664.35	23195250	506475	8359.082999999999	7794.628916425646	8776.108703123295	8150.3825000000015	7524.6562968767075	-2.325050395663035
2015-09-07	7574.5	23572825	377575	8344.189999999997	7721.252610950431	8747.974609545749	8101.892500000002	7455.810390454254	-1.186216912007398
2015-09-08	7719.4	23745025	172200	8331.021999999999	7720.635073966953	8704.011040926882	8063.322500000002	7422.633959073122	1.8770888929191343
2015-09-09	7826.7	22254025	-1491000	8318.451999999997	7755.990049311302	8669.252385081601	8036.385000000002	7403.5176149184035	1.3709481646159962
2015-09-10	7808.25	22727800	473775	8305.850999999999	7773.4100328742015	8627.342462435128	8007.747500000002	7388.152537564876	-0.23628854096628332
2015-09-11	7789.35	22672600	-55200	8291.877999999999	7778.723355249468	8544.994961885675	7970.080000000002	7395.165038114327	-0.24263898784878887
2015-09-14	7875.2	22324775	-347825	8278.626999999999	7810.882236832978	8463.759176907353	7939.437500000003	7415.115823092653	1.0901310442909318
2015-09-15	7828.55	22243100	-81675	8264.865999999998	7816.771491221985	8369.701867489546	7906.780000000002	7443.858132510457	-0.5958957916855565
2015-09-16	7896.3	21554700	-688400	8255.231999999998	7843.28099414799	8249.070774623931	7876.325000000002	7503.579225376071	0.8579967833035725
2015-09-18	7982.55	21852050	297350	8247.961	7889.70399609866	8154.557908315025	7856.450000000002	7558.342091684978	1.0804818009282748
2015-09-21	7980.05	19116950	-2735100	8239.850999999999	7919.81933073244	8064.5832080571645	7840.135	7615.686791942836	-0.03132812451049805
2015-09-22	7797.1	17766700	-1350250	8226.153999999999	7878.91288715496	8064.435173669545	7839.672500000001	7614.909826330456	-2.346385194495387
2015-09-23	7855.45	15349300	-2417400	8213.944999999998	7871.091924769973	8061.045760931757	7837.635	7614.224239068243	0.7427964024976221
2015-09-24	7870.35	12135075	-3214225	8200.510999999997	7870.8446165133155	8064.288000458959	7841.1175	7617.946999541042	0.18931813705871461
2015-09-28	7825.5	18599050	230650	8184.487999999997	7855.72974434221	8052.751580809722	7834.9925	7617.233419190278	-0.5731263178071735
2015-09-29	7875.85	18824900	225850	8169.503999999997	7862.436496228141	8028.872299957418	7827.65	7626.427700042581	0.6392960759791052
2015-09-30	7980.35	18653575	-171325	8156.545999999997	7901.740997485427	8024.669139098266	7826.665000000001	7628.660860901736	1.3094663767879855
2015-10-01	7976.95	19092875	439300	8145.184999999997	7926.810664990285	8043.539058549631	7835.572500000002	7627.605941450373	-0.04262280696256772
2015-10-05	8132.8	20337625	1244750	8134.872999999996	7995.47377666019	8095.203521236587	7855.105000000001	7615.0064787634155	1.9163141845366953
2015-10-06	8160.55	20319875	-17750	8126.009999999996	8050.499184440127	8145.347603144275	7871.005000000002	7596.662396855729	0.34005060933392967
2015-10-07	8194.65	21209000	889125	8119.215999999997	8098.549456293417	8188.826783992456	7897.520000000001	7606.213216007547	0.41612515482661805
2015-10-08	8157.25	21205125	-3875	8114.904999999996	8118.1163041956115	8198.847171506935	7926.657500000001	7654.467828493066	-0.45848784823316235
2015-10-09	8205.35	21250875	45750	8111.992999999996	8147.1942027970745	8231.434073907469	7950.955000000002	7670.475926092534	0.5862029042027502
2015-10-12	8149.6	21845325	594450	8107.431999999995	8147.99613519805	8254.20620508798	7967.100000000001	7679.993794912024	-0.6840826543634043
2015-10-13	8138.8	21086975	-758350	8101.793999999994	8144.9307567987	8270.309995934254	7983.6275000000005	7696.945004065746	-0.13269769499189293
2015-10-14	8121.4	19782075	-1304900	8092.828999999994	8137.087171199133	8278.31592988518	8000.2300000000005	7722.14407011482	-0.21424877484178279
2015-10-15	8187.0	20120925	338850	8085.334999999995	8153.724780799422	8299.033167773321	8015.82	7732.606832226678	0.8012703065836126
2015-10-16	8259.45	20324375	203450	8079.572999999995	8188.966520532948	8325.8265314043	8037.365000000001	7748.903468595702	0.8771770517407421
2015-10-19	8270.75	19934275	-390100	8073.134999999994	8216.2276803553	8353.949501395033	8056.0875000000015	7758.22549860497	0.13662606172353503
2015-10-20	8253.9	19589650	-344625	8065.912999999995	8228.785120236866	8377.4371760597	8069.655000000002	7761.872823940303	-0.20414591889894915
2015-10-21	8262.3	19044225	-545425	8059.276999999995	8239.956746824577	8399.599457336548	8083.767500000002	7767.935542663456	0.10166660615082528
2015-10-23	8304.15	18527025	-517200	8054.473999999996	8261.35449788305	8409.880480116759	8109.120000000001	7808.359519883243	0.5039648850273702
2015-10-26	8263.6	16883450	-1643575	8049.929999999996	8262.1029985887	8413.594609104624	8129.527500000001	7845.460390895378	-0.49070622973037503
2015-10-27	8244.25	15131475	-1751975	8047.505999999995	8256.151999059133	8409.935635847429	8148.222500000001	7886.509364152573	-0.2347090396336885
2015-10-28	8173.6	10695775	-4435700	8043.357999999995	8228.634666039423	8381.453518994731	8165.6275000000005	7949.801481005271	-0.86436820984633
2015-10-29	8114.1	7466575	-3229200	8034.785999999994	8190.456444026282	8350.022047181828	8177.540000000001	8005.057952818173	-0.7332914309658496
2015-10-30	8094.7	18779175	949050	8026.918999999994	8158.537629350854	8335.622231073152	8183.2575000000015	8030.892768926851	-0.23966298936341737
2015-11-02	8076.15	18960600	181425	8018.8079999999945	8131.075086233903	8318.211543229107	8188.217500000001	8058.223456770895	-0.2296886511518506
2015-11-03	8087.25	19020225	59625	8010.444999999994	8116.4667241559355	8321.226254290947	8185.9400000000005	8050.653745709054	0.13725308355745605
2015-11-04	8070.05	18716400	-303825	8004.244999999994	8100.994482770624	8325.559497293701	8181.415000000001	8037.2705027063	-0.21313374762237927
2015-11-05	7989.4	19072950	356550	7997.905999999995	8063.796321847082	8337.571487723948	8171.152500000001	8004.733512276054	-1.009462537862675
2015-11-06	7977.4	18672300	-400650	8001.326999999996	8034.997547898055	8348.817894555976	8162.160000000001	7975.502105444026	-0.15042495048512047
2015-11-09	7936.05	17932575	-739725	8002.123999999995	8002.015031932036	8358.380516667545	8148.695	7939.009483332456	-0.5210400640116866
2015-11-10	7802.5	17737575	-195000	8002.159999999995	7935.510021288024	8389.667821962987	8131.339999999999	7873.012178037012	-1.7116308875360484
2015-11-11	7825.05	17633325	-104250	7999.7009999999955	7898.690014192016	8406.342120514993	8115.652499999999	7824.962879485005	0.2881770723509777
2015-11-13	7774.3	17551350	-81975	7994.732999999995	7857.226676128011	8424.783901669614	8098.297499999999	7771.811098330384	-0.6527918912313648
2015-11-16	7827.25	17152425	-398925	7991.276999999995	7847.234450752007	8424.430462338625	8080.3099999999995	7736.189537661375	0.6764828004727053
2015-11-17	7852.6	16996425	-156000	7992.352999999995	7849.022967168005	8407.409242275107	8059.967499999999	7712.525757724889	0.3228230140335731
2015-11-18	7731.95	17648925	652500	7992.148999999994	7809.9986447786705	8394.200524290502	8033.027499999999	7671.854475709497	-1.5604084351295668
2015-11-19	7858.35	16679475	-969450	7992.464999999994	7826.11576318578	8367.124086364214	8013.25	7659.375913635786	1.6084801516857934
2015-11-20	7851.6	15787125	-892350	7996.209999999995	7834.610508790521	8333.832411018577	7992.715000000001	7651.597588981425	-0.08596973865199449
2015-11-23	7851.25	13772100	-2015025	8001.744999999994	7840.157005860347	8284.575995809262	7970.0700000000015	7655.564004190741	-0.004457888871203487
2015-11-24	7832.25	11800800	-1971300	8004.001999999994	7837.521337240231	8237.674233533948	7948.5025000000005	7659.330766466054	-0.2425867407194612
2015-11-26	7881.55	9030375	-2770425	8005.098999999993	7852.197558160155	8186.703196451037	7930.3675	7674.031803548964	0.6255114793409948
2015-11-27	7972.2	18727050	-50850	8008.377999999993	7892.19837210677	8152.288774566512	7920.297500000001	7688.306225433489	1.137076340282477
2015-11-30	7980.1	19202025	474975	8012.192999999994	7921.4989147378465	8130.0317336022645	7913.597500000001	7697.163266397737	0.09899625317979155
2015-12-01	7987.75	19505850	303825	8014.443999999993	7943.582609825231	8111.39893551301	7908.25	7705.10106448699	0.09577165033957794
2015-12-02	7962.9	19342200	-163650	8017.130999999994	7950.0217398834875	8092.58875493032	7902.5875	7712.5862450696795	-0.3120722349897696
2015-12-03	7890.8	19372950	30750	8017.020999999994	7930.281159922325	8062.830552361821	7892.764999999999	7722.699447638178	-0.9137223095250095
2015-12-04	7820.5	19555500	182550	8013.779999999994	7893.687439948217	8032.136082064676	7880.2875	7728.438917935325	-0.8989195064254227
2015-12-07	7808.8	19354950	-200550	8010.354999999994	7865.391626632145	8017.451936539591	7871.2575	7725.063063460409	-0.1498309599426265
2015-12-08	7728.6	19265025	-89925	8008.984999999994	7819.794417754763	8009.053265632327	7858.8175	7708.581734367674	-1.0377041119995836
2015-12-09	7644.35	19558275	293250	8004.762999999994	7761.312945169842	8016.645336746761	7844.232500000001	7671.819663253241	-1.1021211744621844
2015-12-10	7710.75	18865800	-692475	8001.570999999994	7744.4586301132285	8020.910553539603	7839.645000000001	7658.3794464604	0.8611354278118164
2015-12-11	7627.9	19444800	579000	7997.618999999994	7705.605753408819	8033.240457400589	7829.787500000001	7626.334542599414	-1.0861442861075836
2015-12-14	7668.0	19832400	387600	7993.461999999995	7693.070502272546	8038.713895334842	7824.472500000002	7610.231104665161	0.5229525299947883
2015-12-15	7709.4	20266650	434250	7988.042999999996	7698.5136681816975	8038.596550286525	7818.580000000002	7598.563449713479	0.5370067709549334
2015-12-16	7758.2	19505175	-761475	7983.667999999996	7718.409112121131	8034.803082263171	7813.860000000002	7592.916917736834	0.6290118841999457
2015-12-17	7856.4	19054200	-450975	7978.139999999997	7764.4060747474205	8038.442405374188	7820.082500000001	7601.722594625815	1.2499363576192635
2015-12-18	7790.1	18627975	-426225	7970.730999999996	7772.97071649828	8034.663984779491	7816.670000000001	7598.676015220511	-0.8510802171987428
2015-12-21	7841.45	18539100	-88875	7963.666999999996	7795.797144332187	8033.875926032978	7816.162500000001	7598.449073967025	0.6548533753323614
2015-12-22	7785.1	18430425	-108675	7956.223999999996	7792.231429554791	8030.345521402699	7812.855000000001	7595.364478597304	-0.7238185765115343
2015-12-23	7864.0	17115975	-1314450	7949.396999999996	7816.1542863698605	8032.937294617585	7814.442500000002	7595.9477053824185	1.003306205493383
2015-12-24	7871.75	16400850	-715125	7943.8399999999965	7834.68619091324	8031.886346556642	7813.952500000002	7596.018653443362	0.09845332994569188
2015-12-28	7908.55	15098100	-1302750	7939.234999999997	7859.307460608827	8021.093397176898	7810.770000000001	7600.4466028231045	0.46531917987494775
2015-12-29	7932.05	12690450	-2407650	7935.447999999996	7883.5549737392175	8011.88674055267	7808.3675	7604.848259447331	0.2962664128440945
2015-12-30	7901.9	10155600	-2534850	7929.7459999999965	7889.669982492812	7995.544131977313	7804.075	7612.605868022687	-0.3815538035156171
2015-12-31	7941.5	6550125	-3605475	7923.386999999996	7906.946654995208	7991.121716163375	7803.005	7614.888283836625	0.49864635144494573
2016-01-01	7982.0	19437675	460275	7917.611999999996	7931.964436663472	8007.9919794714615	7807.5650000000005	7607.1380205285395	0.5073916311701328
2016-01-04	7809.8	20242200	804525	7908.729999999995	7891.242957775648	8007.373119173199	7807.030000000001	7606.686880826803	-2.2049220210504727
2016-01-05	7802.75	20717700	475500	7899.538999999995	7861.745305183766	8007.077285313095	7806.727500000001	7606.377714686907	-0.09035276024478782
2016-01-06	7750.05	20817075	99375	7888.456999999995	7824.513536789177	8006.689723213742	7807.8	7608.910276786259	-0.6799956129315271
2016-01-07	7582.05	21577725	760650	7874.8259999999955	7743.6923578594515	8015.321514166306	7804.6849999999995	7594.048485833693	-2.2157595900844758
2016-01-08	7605.2	21614100	36375	7862.0449999999955	7697.528238572968	8024.019230047932	7799.407499999999	7574.795769952067	0.3043969915321048
2016-01-11	7583.75	21964275	350175	7850.247999999996	7659.602159048645	8029.255174473856	7797.2	7565.144825526144	-0.2828416021097718
